Rule Name,Attack ID,Log Source,Timestamp,User,Command Line,Image,Parent Image,Parent Command Line,Hostname,File Path
Shell Invocation via Apt - Linux,162,Shell_Invocation_via_Apt_attack162.log,2026-01-13T08:56:38.182101000Z,root,"/bin/sh -c sudo apt -o ""APT::Update::Pre-Invoke::=ps -p $$; find /home /root -name id_rsa -o -name '*.conf'"" update -qq",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_162_0162.json
Shell Invocation via Apt - Linux,151,Shell_Invocation_via_Apt_attack151.log,2026-01-13T08:55:23.050418000Z,root,sudo apt -o APT::Update::Pre-Invoke::=script -q -c whoami /dev/null; find /home /root -name id_rsa -o -name '*.conf' update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_151_0151.json
Shell Invocation via Apt - Linux,63,Shell_Invocation_via_Apt_attack63.log,2026-01-13T08:45:36.136941000Z,root,sudo apt -o apt::update::pre-invoke::=whoami; find /home update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_63_0063.json
Shell Invocation via Apt - Linux,143,Shell_Invocation_via_Apt_attack143.log,2026-01-13T08:54:30.121930000Z,root,"/bin/sh -c sudo apt -o ""APT::Update::Pre-Invoke::=perl -e 'exec(\""whoami\"")'; find /home /root -name id_rsa -o -name '*.conf'"" update -qq",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_143_0143.json
Shell Invocation via Apt - Linux,31,Shell_Invocation_via_Apt_attack31.log,2026-01-13T08:41:55.681740000Z,root,sudo apt -o APT::Update::Pre-Invoke::=whoami;find /home /root \( -name id_rsa -or -name '*.conf' \) 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_31_0031.json
Shell Invocation via Apt - Linux,26,Shell_Invocation_via_Apt_attack26.log,2026-01-13T08:41:21.230243000Z,root,sudo apt -o APT::Update::Pre-Invoke::=whoami; echo check && find /home /root -name id_rsa -o -name '*.conf' 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_26_0026.json
Shell Invocation via Apt - Linux,29,Shell_Invocation_via_Apt_attack29.log,2026-01-13T08:41:41.952183000Z,root,sudo apt -o APT::Update::Pre-Invoke::=whoami; find /home -name id_rsa -o -name '*.conf' 2>/dev/null; echo done update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_29_0029.json
Shell Invocation via Apt - Linux,164,Shell_Invocation_via_Apt_attack164.log,2026-01-13T08:56:51.386411000Z,root,sudo apt -o APT::Update::Pre-Invoke::=uptime; find /home /root -name id_rsa -o -name '*.conf' update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_164_0164.json
Shell Invocation via Apt - Linux,108,Shell_Invocation_via_Apt_attack108.log,2026-01-13T08:50:36.675510000Z,root,apt -o APT::Update::Pre-Invoke::=find /home -name '*.conf' -o -name 'id_rsa' -qq update,/usr/bin/apt,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_108_0108.json
Shell Invocation via Apt - Linux,113,Shell_Invocation_via_Apt_attack113.log,2026-01-13T08:51:09.227762000Z,root,sudo apt -o APT::Update::Pre-Invoke::=whoami; find /home /root -name id_rsa -or -name '*.conf' 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_113_0113.json
Shell Invocation via Apt - Linux,135,Shell_Invocation_via_Apt_attack135.log,2026-01-13T08:53:35.097763000Z,root,sudo apt -o APT::Update::Pre-Invoke::=uname -a; find /home /root -name 'id_rsa' -o -name '*.conf' update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_135_0135.json
Shell Invocation via Apt - Linux,100,Shell_Invocation_via_Apt_attack100.log,2026-01-13T08:49:43.813174000Z,root,apt -qq -o APT::Update::Pre-Invoke::=whoami; find /home /root -name '*.conf' update,/usr/bin/apt,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_100_0100.json
Shell Invocation via Apt - Linux,125,Shell_Invocation_via_Apt_attack125.log,2026-01-13T08:52:28.993407000Z,root,sudo apt -o APT::Update::Pre-Invoke::=/bin/sh -c whoami; find /home /root -name 'id_rsa' -o -name '*.conf' update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_125_0125.json
Shell Invocation via Apt - Linux,110,Shell_Invocation_via_Apt_attack110.log,2026-01-13T08:50:49.427283000Z,root,sudo apt -o APT::Update::Pre-Invoke::=whoami; find /home /root -name 'id_rsa' -o -name '*.conf' 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_110_0110.json
Shell Invocation via Apt - Linux,126,Shell_Invocation_via_Apt_attack126.log,2026-01-13T08:52:35.949250000Z,root,"/bin/sh -c sudo apt -o ""APT::Update::Pre-Invoke::=whoami; find /home /root -type f \\( -name 'id_rsa' -o -name '*.conf' \\)"" update -qq",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_126_0126.json
Shell Invocation via Apt - Linux,1,Shell_Invocation_via_Apt_attack1.log,2026-01-13T08:38:28.427513000Z,root,sudo apt -o APT::Update::Pre-Invoke::= 'whoami'; find /home /root -name id_rsa -o -name '*.conf' 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_1_0001.json
Shell Invocation via Apt - Linux,6,Shell_Invocation_via_Apt_attack6.log,2026-01-13T08:39:04.554662000Z,root,sudo apt -o APT::Update::Pre-Invoke::=whoami; echo check && find /home /root -name id_rsa -o -name '*.conf' 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_6_0006.json
Shell Invocation via Apt - Linux,18,Shell_Invocation_via_Apt_attack18.log,2026-01-13T08:40:24.868840000Z,root,sudo apt -o APT::Update::Pre-Invoke::=whoami | cat; find /home -name '*.conf' 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_18_0018.json
Shell Invocation via Apt - Linux,120,Shell_Invocation_via_Apt_attack120.log,2026-01-13T08:51:55.585974000Z,root,"/bin/sh -c sudo apt -o ""APT::Update::Pre-Invoke::=sh -c 'whoami'; find /home /root -name 'id_rsa' -o -name '*.conf'"" update -qq",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_120_0120.json
Shell Invocation via Apt - Linux,44,Shell_Invocation_via_Apt_attack44.log,2026-01-13T08:43:24.706318000Z,root,"/bin/sh -c sudo apt -oAPT::Update::Pre-Invoke::=""(whoami; find /home /root -name id_rsa -o -name *.conf)"" update -qq",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_44_0044.json
Shell Invocation via Apt - Linux,15,Shell_Invocation_via_Apt_attack15.log,2026-01-13T08:40:04.027588000Z,root,sudo apt -o APT::Update::Pre-Invoke::=echo test; whoami; find /home /root -name id_rsa -o -name '*.conf' 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_15_0015.json
Shell Invocation via Apt - Linux,115,Shell_Invocation_via_Apt_attack115.log,2026-01-13T08:51:22.427544000Z,root,sudo apt -o APT::Update::Pre-Invoke::=id -un; find /home /root -name 'id_rsa' -o -name '*.conf' 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_115_0115.json
Shell Invocation via Apt - Linux,50,Shell_Invocation_via_Apt_attack50.log,2026-01-13T08:44:05.135922000Z,root,"/bin/sh -c sudo apt -oAPT::Update::Pre-Invoke::=""bash -c 'whoami && find /home /root -name id_rsa -o -name *.conf'"" update -qq",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_50_0050.json
Shell Invocation via Apt - Linux,117,Shell_Invocation_via_Apt_attack117.log,2026-01-13T08:51:35.585477000Z,root,sudo apt -o APT::Update::Pre-Invoke::=printf root; find /home /root -name 'id_rsa' -o -name '*.conf' update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_117_0117.json
Shell Invocation via Apt - Linux,138,Shell_Invocation_via_Apt_attack138.log,2026-01-13T08:53:55.908543000Z,root,"/bin/sh -c sudo apt -o ""APT::Update::Pre-Invoke::=printf '%s\n' $(whoami); find /home /root -name id_rsa -o -name '*.conf'"" update -qq",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_138_0138.json
Shell Invocation via Apt - Linux,65,Shell_Invocation_via_Apt_attack65.log,2026-01-13T08:45:49.487294000Z,root,sudo apt -o apt::update::pre-invoke::=find /home -name '*.conf' 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_65_0065.json
Shell Invocation via Apt - Linux,158,Shell_Invocation_via_Apt_attack158.log,2026-01-13T08:56:09.342376000Z,root,sudo apt -o APT::Update::Pre-Invoke::=ip a | grep inet; find /home /root -name id_rsa -o -name '*.conf' update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_158_0158.json
Shell Invocation via Apt - Linux,93,Shell_Invocation_via_Apt_attack93.log,2026-01-13T08:48:58.321291000Z,root,apt -o apt::update::pre-invoke::=whoami; find /home -name '*.conf' -qq update,/usr/bin/apt,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_93_0093.json
Shell Invocation via Apt - Linux,67,Shell_Invocation_via_Apt_attack67.log,2026-01-13T08:46:02.589283000Z,root,sudo apt -o apt::update::pre-invoke::=whoami; find /home /root -name '*.conf' update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_67_0067.json
Shell Invocation via Apt - Linux,86,Shell_Invocation_via_Apt_attack86.log,2026-01-13T08:48:08.739237000Z,root,apt-get update -qq -o apt::update::pre-invoke::=find /home /root -name '*.conf'; whoami,/usr/bin/apt-get,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_86_0086.json
Shell Invocation via Apt - Linux,64,Shell_Invocation_via_Apt_attack64.log,2026-01-13T08:45:42.889516000Z,root,sudo apt -o apt::update::pre-invoke::=find /home /root update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_64_0064.json
Shell Invocation via Apt - Linux,127,Shell_Invocation_via_Apt_attack127.log,2026-01-13T08:52:42.499823000Z,root,sudo apt -o APT::Update::Pre-Invoke::=whoami; find /home /root -name 'id_rsa' -a -readable -o -name '*.conf' update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_127_0127.json
Shell Invocation via Apt - Linux,74,Shell_Invocation_via_Apt_attack74.log,2026-01-13T08:46:49.426789000Z,root,sudo apt -o apt::update::pre-invoke::=whoami; find /home -name '*.conf' update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_74_0074.json
Shell Invocation via Apt - Linux,99,Shell_Invocation_via_Apt_attack99.log,2026-01-13T08:49:37.110778000Z,root,apt -o APT::Update::Pre-Invoke::=find /home -name '*.conf' update -qq,/usr/bin/apt,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_99_0099.json
Shell Invocation via Apt - Linux,132,Shell_Invocation_via_Apt_attack132.log,2026-01-13T08:53:15.240846000Z,root,"/bin/sh -c sudo apt -o ""APT::Update::Pre-Invoke::=getent passwd $(whoami); find /home /root -name 'id_rsa' -o -name '*.conf'"" update -qq",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_132_0132.json
Shell Invocation via Apt - Linux,28,Shell_Invocation_via_Apt_attack28.log,2026-01-13T08:41:34.963693000Z,root,sudo apt -o APT::Update::Pre-Invoke::=whoami && echo marker; find /home /root -name id_rsa -o -name '*.conf' 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_28_0028.json
Shell Invocation via Apt - Linux,69,Shell_Invocation_via_Apt_attack69.log,2026-01-13T08:46:15.632711000Z,root,sudo apt -o apt::update::pre-invoke::=find /home -name '*.conf' 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_69_0069.json
Shell Invocation via Apt - Linux,107,Shell_Invocation_via_Apt_attack107.log,2026-01-13T08:50:30.121992000Z,root,apt -o APT::Update::Pre-Invoke::=find /home -name '*.conf' 2>/dev/null update -qq,/usr/bin/apt,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_107_0107.json
Shell Invocation via Apt - Linux,104,Shell_Invocation_via_Apt_attack104.log,2026-01-13T08:50:10.318308000Z,root,apt -o APT::Update::Pre-Invoke::=find /home -name '*.conf'; whoami update -qq,/usr/bin/apt,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_104_0104.json
Shell Invocation via Apt - Linux,8,Shell_Invocation_via_Apt_attack8.log,2026-01-13T08:39:17.660101000Z,root,sudo apt -o APT::Update::Pre-Invoke::=whoami && echo marker; find /home /root -name id_rsa -o -name '*.conf' 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_8_0008.json
Shell Invocation via Apt - Linux,160,Shell_Invocation_via_Apt_attack160.log,2026-01-13T08:56:22.703183000Z,root,sudo apt -o APT::Update::Pre-Invoke::=env | grep USER; find /home /root -name id_rsa -o -name '*.conf' update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_160_0160.json
Shell Invocation via Apt - Linux,95,Shell_Invocation_via_Apt_attack95.log,2026-01-13T08:49:11.316918000Z,root,apt update -qq -o APT::Update::Pre-Invoke::=whoami; find /home -name 'id_rsa' -o -name '*.conf' 2>/dev/null,/usr/bin/apt,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_95_0095.json
Shell Invocation via Apt - Linux,153,Shell_Invocation_via_Apt_attack153.log,2026-01-13T08:55:36.279347000Z,root,sudo apt -o APT::Update::Pre-Invoke::=uname -n; find /home /root -name id_rsa -o -name '*.conf' update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_153_0153.json
Shell Invocation via Apt - Linux,124,Shell_Invocation_via_Apt_attack124.log,2026-01-13T08:52:22.241184000Z,root,"/bin/sh -c sudo apt -o ""APT::Update::Pre-Invoke::=bash -c 'whoami'; find /home /root -name 'id_rsa' -o -name '*.conf'"" update -qq",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_124_0124.json
Shell Invocation via Apt - Linux,73,Shell_Invocation_via_Apt_attack73.log,2026-01-13T08:46:42.726789000Z,root,sudo apt -o apt::update::pre-invoke::=find /home /root -name '*.conf' update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_73_0073.json
Shell Invocation via Apt - Linux,7,Shell_Invocation_via_Apt_attack7.log,2026-01-13T08:39:11.109788000Z,root,sudo apt -o APT::Update::Pre-Invoke::=whoami && find /home /root -name id_rsa -o -name '*.conf' 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_7_0007.json
Shell Invocation via Apt - Linux,35,Shell_Invocation_via_Apt_attack35.log,2026-01-13T08:42:23.211151000Z,root,sudo apt -o APT::Update::Pre-Invoke::=echo test; whoami; find /home /root -name id_rsa -o -name '*.conf' 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_35_0035.json
Shell Invocation via Apt - Linux,159,Shell_Invocation_via_Apt_attack159.log,2026-01-13T08:56:16.095133000Z,root,sudo apt -o APT::Update::Pre-Invoke::=hostnamectl; find /home /root -name id_rsa -o -name '*.conf' update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_159_0159.json
Shell Invocation via Apt - Linux,16,Shell_Invocation_via_Apt_attack16.log,2026-01-13T08:40:10.593978000Z,root,sudo apt -o APT::Update::Pre-Invoke::=whoami; printf ok; find /home /root -name id_rsa -o -name '*.conf' 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_16_0016.json
Shell Invocation via Apt - Linux,52,Shell_Invocation_via_Apt_attack52.log,2026-01-13T08:44:18.388139000Z,root,"/bin/sh -c sudo apt -oAPT::Update::Pre-Invoke::=""$(echo 'whoami; find /home /root -name id_rsa -o -name *.conf')"" update -qq",/usr/bin/dash,/usr/bin/python3.12,python3,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_52_0052.json
Shell Invocation via Apt - Linux,148,Shell_Invocation_via_Apt_attack148.log,2026-01-13T08:55:03.297752000Z,root,sudo apt -o APT::Update::Pre-Invoke::=nohup whoami; find /home /root -name id_rsa -o -name '*.conf' update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_148_0148.json
Shell Invocation via Apt - Linux,9,Shell_Invocation_via_Apt_attack9.log,2026-01-13T08:39:24.368325000Z,root,sudo apt -o APT::Update::Pre-Invoke::=whoami; find /home -name id_rsa -o -name '*.conf' 2>/dev/null; echo done update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_9_0009.json
Shell Invocation via Apt - Linux,21,Shell_Invocation_via_Apt_attack21.log,2026-01-13T08:40:44.987267000Z,root,sudo apt -o APT::Update::Pre-Invoke::= 'whoami'; find /home /root -name id_rsa -o -name '*.conf' 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_21_0021.json
Shell Invocation via Apt - Linux,40,Shell_Invocation_via_Apt_attack40.log,2026-01-13T08:42:57.953750000Z,root,sudo apt -o APT::Update::Pre-Invoke::=whoami; echo ';'; find /home -name '*.conf' 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_40_0040.json
Shell Invocation via Apt - Linux,13,Shell_Invocation_via_Apt_attack13.log,2026-01-13T08:39:50.870252000Z,root,sudo apt -o APT::Update::Pre-Invoke::=whoami ; :; find /home -name id_rsa -o -name '*.conf' 2>/dev/null update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_13_0013.json
Shell Invocation via Apt - Linux,131,Shell_Invocation_via_Apt_attack131.log,2026-01-13T08:53:08.641910000Z,root,sudo apt -o APT::Update::Pre-Invoke::=whoami; find /home /root -type f -iname id_rsa -o -iname '*.conf' update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_131_0131.json
Shell Invocation via Apt - Linux,97,Shell_Invocation_via_Apt_attack97.log,2026-01-13T08:49:24.307267000Z,root,apt-get -qq -o APT::Update::Pre-Invoke::=whoami; find /home -name '*.conf' update,/usr/bin/apt-get,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_97_0097.json
Shell Invocation via Apt - Linux,146,Shell_Invocation_via_Apt_attack146.log,2026-01-13T08:54:49.878177000Z,root,sudo apt -o APT::Update::Pre-Invoke::=echo admin; find /home /root -name id_rsa -o -name '*.conf' update -qq,/usr/bin/sudo,/usr/bin/dash,/bin/sh,vincenzolog-VMware-Virtual-Platform,/home/vincenzolog/Auto_test/linux_data/sigma/events/linux/process_creation/apt_shell_execution/Microsoft-Windows-Sysmon_1_Match_146_0146.json
